CELL_LINE_NAME,DRUG_NAME,AUC
WIL2-NS,Nilotinib,0.962986
NCI-H1915,Dabrafenib,0.932781
SU8686,Palbociclib,0.9776729999999999
OAW-28,Trametinib,0.9381950000000001
NB14,Linsitinib,0.9625549999999999
BC-1,Ulixertinib,0.8026325000000001
VMRC-RCZ,Navitoclax,0.7508279999999999
NB10,Palbociclib,0.9287040000000001
SK-UT-1,Dabrafenib,0.971295
MC-CAR,Trametinib,0.994088
CAMA-1,Ruxolitinib,0.9754440000000001
MCF7,Vorinostat,0.78145
U-118-MG,Staurosporine,0.511861
KALS-1,Trametinib,0.773424
OV-90,Gefitinib,0.978991
NCI-H1793,Leflunomide,0.8971870000000001
SNU-61,Leflunomide,0.940817
OVKATE,MK-1775,0.856554
OCUM-1,Trametinib,0.207729
UM-UC-3,Staurosporine,0.400564
ES8,Afatinib,0.8438620000000001
JJN-3,Tamoxifen,0.945943
C-4-I,Crizotinib,0.9903649999999999
LS-513,Palbociclib,0.8660059999999999
MFE-296,Staurosporine,0.545391
CAPAN-2,Navitoclax,0.65756
PA-1,Dabrafenib,0.987129
ESO26,Sorafenib,0.941923
CAL-51,Afatinib,0.921932
MOLT-13,Linsitinib,0.9622040000000001
LNCaP-Clone-FGC,Lapatinib,0.8409629999999999
REH,Lapatinib,0.950456
CAL-33,MK-1775,0.622258
VMRC-RCZ,Trametinib,0.960515
SK-LMS-1,Daporinad,0.703447
TE-4,Lapatinib,0.48506499999999997
AsPC-1,Afatinib,0.8852909999999999
BxPC-3,Nilotinib,0.9801639999999999
NCI-H2029,Ruxolitinib,0.988447
SCC-9,Palbociclib,0.978168
MHH-PREB-1,Lapatinib,0.8915620000000001
B-CPAP,Erlotinib,0.940765
SU-DHL-6,Trametinib,0.987301
EW-7,Ulixertinib,0.8769625000000001
OE19,Navitoclax,0.979786
NCCIT,Ulixertinib,0.958413
CS1,Vinblastine,0.694929
DSH1,Gefitinib,0.864028
NCI-H2452,Vinblastine,0.523267
DU-4475,Gefitinib,0.9814309999999999
Saos-2,Navitoclax,0.85383
MES-SA,Linsitinib,0.9569629999999999
HOP-92,Crizotinib,0.9636
CAL-27,Ruxolitinib,0.950717
PL4,Linsitinib,0.944356
Caov-4,Vinblastine,0.8733850000000001
NCCIT,Osimertinib,0.947859
PF-382,Dabrafenib,0.959457
HA7-RCC,Crizotinib,0.9924459999999999
SNU-398,Vinblastine,0.605899
LC4-1,MK-1775,0.521364
OE33,Daporinad,0.69228
SNG-M,Gefitinib,0.9903370000000001
SK-GT-2,Erlotinib,0.749224
UACC-257,Leflunomide,0.8773270000000001
NY,Linsitinib,0.9550639999999999
JIMT-1,Afatinib,0.887998
GA-10,Trametinib,0.9519290000000001
OPM-2,Crizotinib,0.997216
SHP-77,Navitoclax,0.6473479999999999
D-392MG,Daporinad,0.8670709999999999
RH-1,Osimertinib,0.965363
K-562,Palbociclib,0.965073
NCI-H1563,Linsitinib,0.949735
SHP-77,Vinblastine,0.546643
L-363,Trametinib,0.9771780000000001
NOMO-1,Palbociclib,0.8912909999999999
HDLM-2,Staurosporine,0.524412
LU-139,Navitoclax,0.625206
NCI-H1650,Gefitinib,0.909051
TGBC1TKB,Trametinib,0.900013
SK-N-DZ,Vorinostat,0.700689
KM-H2,Ruxolitinib,0.968511
DU-145,Vorinostat,0.86203
PA-TU-8988T,MK-1775,0.580925
DMS-273,Vorinostat,0.756785
8505C,Palbociclib,0.975259
ALL-PO,Navitoclax,0.10701
NCI-H358,Erlotinib,0.8990040000000001
MKN45,Sorafenib,0.8952459999999999
NCI-H835,Navitoclax,0.48978299999999997
CA46,Vorinostat,0.67052
TYK-nu,Ruxolitinib,0.9768530000000001
BxPC-3,Crizotinib,0.9757049999999999
HT-1376,Afatinib,0.908698
VMRC-LCD,Vorinostat,0.747193
MOLT-13,Nilotinib,0.966317
23132-87,MK-1775,0.620954
TGW,Dasatinib,0.978735
NCI-H1417,Ruxolitinib,0.968224
NCI-H716,Vorinostat,0.853417
SK-MG-1,Navitoclax,0.904176
PANC-08-13,Gefitinib,0.967685
CCRF-CEM,Osimertinib,0.988374
NCI-H1975,Vorinostat,0.7842899999999999
NCI-H3122,Navitoclax,0.956577
769-P,Navitoclax,0.774473
COLO-824,Ribociclib,0.9770639999999999
NCI-H1355,Gefitinib,0.9753850000000001
CAL-54,Erlotinib,0.78323
CFPAC-1,Tamoxifen,0.8990440000000001
D-263MG,Vinblastine,0.719508
KGN,Nilotinib,0.986973
SK-MEL-1,Dabrafenib,0.553481
SCC-3,Navitoclax,0.949126
KP-N-YN,Dabrafenib,0.9775790000000001
SW626,Lapatinib,0.962512
NB7,Trametinib,0.9842700000000001
SU8686,Sorafenib,0.917307
HO-1-u-1,Daporinad,0.739334
PA-TU-8988T,Ulixertinib,0.8762139999999999
NCCIT,Trametinib,0.9766549999999999
SUIT-2,Vorinostat,0.899324
H9,Navitoclax,0.532337
NCI-H2373,Ruxolitinib,0.968734
BT-549,Dasatinib,0.8716649999999999
VMRC-RCZ,Dasatinib,0.8920370000000001
PA-TU-8988T,Leflunomide,0.865294
IST-SL2,Osimertinib,0.9677450000000001
KP-3,Lapatinib,0.9235459999999999
TGBC24TKB,Erlotinib,0.875499
NB1,Vinblastine,0.784234
KY821,Sorafenib,0.815411
CaR-1,Vinblastine,0.739574
HARA,Afatinib,0.771934
Ca-Ski,Nilotinib,0.9876809999999999
KARPAS-45,Palbociclib,0.83385
MOG-G-UVW,Dabrafenib,0.9823870000000001
PL18,Gefitinib,0.972822
MIA-PaCa-2,Linsitinib,0.96211
NCI-H1944,Navitoclax,0.708117
B-CPAP,MK-1775,0.665975
HCC70,Navitoclax,0.9425899999999999
L-363,Lapatinib,0.9582709999999999
Hey,Crizotinib,0.984511
U-87-MG,Gefitinib,0.970198
NUGC-4,Erlotinib,0.894999
NCI-H2170,Palbociclib,0.9228270000000001
Detroit562,Lapatinib,0.815187
TE-9,Navitoclax,0.905863
DOV13,Dasatinib,0.451687
NCI-H1417,Dabrafenib,0.7335689999999999
A498,Crizotinib,0.9836600000000001
MKN45,Ulixertinib,0.8221625
RO82-W-1,Palbociclib,0.932135
NCI-H1573,Vorinostat,0.962918
EoL-1-cell,Crizotinib,0.99484
MKN45,Osimertinib,0.981243
SK-N-FI,Palbociclib,0.912552
CAL-62,Leflunomide,0.8918590000000001
HEC-1,Lapatinib,0.977513
SNU-449,MK-1775,0.890186
GCIY,Linsitinib,0.927291
PA-TU-8902,Vinblastine,0.860977
SU8686,Lapatinib,0.964749
HTC-C3,Nilotinib,0.940515
NCI-H1648,Navitoclax,0.787722
CHP-212,Lapatinib,0.9508
PC-3,Dabrafenib,0.970002
769-P,Ruxolitinib,0.9697969999999999
HD-MY-Z,Vorinostat,0.8671969999999999
IM-9,Staurosporine,0.08917699999999999
SNU-C5,Leflunomide,0.904595
IMR-5,Afatinib,0.8446030000000001
EW-7,Vinblastine,0.542964
U-118-MG,Trametinib,0.901745
LN-18,Tamoxifen,0.9002479999999999
HARA,Ulixertinib,0.8600610000000001
MKN28,Daporinad,0.617676
SNU-C1,Osimertinib,0.981994
HCC-15,MK-1775,0.664337
HSC-3,Navitoclax,0.9163370000000001
MDA-MB-468,Navitoclax,0.819348
CPC-N,Daporinad,0.443061
NCI-H1993,Trametinib,0.711956
U251,Staurosporine,0.342104
BE-13,Lapatinib,0.846357
MV-4-11,Gefitinib,0.989634
MKN28,Erlotinib,0.964216
CESS,Leflunomide,0.847115
KNS-62,Ulixertinib,0.864398
SN12C,Linsitinib,0.96895
ES6,Tamoxifen,0.8712
SK-ES-1,Afatinib,0.856611
PEO1,Afatinib,0.8666790000000001
BFTC-909,Erlotinib,0.964973
JHH-7,Trametinib,0.9498030000000001
KS-1,Navitoclax,0.9772639999999999
YAPC,Dabrafenib,0.9752290000000001
NCI-H2141,Dabrafenib,0.986079
SW1116,MK-1775,0.826276
NCI-H358,Ruxolitinib,0.9519540000000001
CA46,Trametinib,0.983196
EFO-21,Vorinostat,0.9020969999999999
MHH-ES-1,Leflunomide,0.875915
TGBC11TKB,Sorafenib,0.9032680000000001
GOTO,Gefitinib,0.964794
CAL-120,Lapatinib,0.9596370000000001
NCI-H1623,Dabrafenib,0.9713450000000001
HPAC,Nilotinib,0.955616
HCC1419,Vinblastine,0.962772
A549,Osimertinib,0.920402
MFE-280,Afatinib,0.8400299999999999
ONS-76,Vorinostat,0.848189
SK-MG-1,Vorinostat,0.8527950000000001
PANC-08-13,Dabrafenib,0.9793620000000001
NUGC-4,Vorinostat,0.695102
HuP-T3,Palbociclib,0.9353629999999999
M14,Vorinostat,0.783366
SW48,Osimertinib,0.74315
PA-TU-8902,Vorinostat,0.7477520000000001
ESO26,Erlotinib,0.9586290000000001
LOU-NH91,Gefitinib,0.898646
BV-173,Vinblastine,0.520178
RT-112,Vorinostat,0.822134
L-540,Navitoclax,0.7763359999999999
HuP-T4,Osimertinib,0.957342
ECC10,Trametinib,0.8878379999999999
CAMA-1,Ulixertinib,0.9544590000000001
CAL-62,Vinblastine,0.674013
LOXIMVI,Gefitinib,0.986866
TE-6,Ulixertinib,0.9336780000000001
SK-N-DZ,Trametinib,0.9624440000000001
NCI-H1048,Sorafenib,0.891453
COR-L311,Leflunomide,0.932251
CAL-85-1,Ruxolitinib,0.980932
TE-6,Navitoclax,0.9641200000000001
TK,Navitoclax,0.6157779999999999
KINGS-1,Leflunomide,0.889661
JHH-7,Gefitinib,0.9787020000000001
L-540,Dabrafenib,0.8872969999999999
CL-34,Trametinib,0.10944300000000001
NCI-H716,Lapatinib,0.981037
NCI-H1694,Nilotinib,0.991044
MKN1,Nilotinib,0.982408
SKN,Linsitinib,0.976915
RPMI-8866,MK-1775,0.533834
HPAF-II,Palbociclib,0.971934
NCI-H3122,Ruxolitinib,0.960824
MES-SA,MK-1775,0.5744739999999999
NEC8,MK-1775,0.618889
CAL-62,Gefitinib,0.9852920000000001
COLO-678,Ruxolitinib,0.963944
KYSE-50,Vorinostat,0.784443
OE21,Lapatinib,0.763317
IM-95,Osimertinib,0.9369780000000001
JIMT-1,Palbociclib,0.9842639999999999
PANC-08-13,Lapatinib,0.964749
DAN-G,Linsitinib,0.9601209999999999
JIMT-1,Dasatinib,0.706335
NCI-H727,Staurosporine,0.382439
CCK-81,Daporinad,0.793388
NH-12,Staurosporine,0.263849
LOUCY,Osimertinib,0.96505
NCI-H929,Daporinad,0.608957
A101D,MK-1775,0.652099
GAMG,Ruxolitinib,0.974598
NCI-H747,Ruxolitinib,0.9636020000000001
NCI-H3118,Trametinib,0.638552
SK-HEP-1,Trametinib,0.958991
HuP-T3,Crizotinib,0.9427200000000001
IST-MES1,Afatinib,0.959026
NCI-H1341,Sorafenib,0.8510040000000001
FTC-133,Dasatinib,0.958757
HCT-15,Linsitinib,0.9459110000000001
LS-180,Sorafenib,0.914866
NCI-H2731,Trametinib,0.924927
UACC-257,Osimertinib,0.9727600000000001
SNU-449,Navitoclax,0.8993549999999999
GOTO,Staurosporine,0.475655
DMS-114,Palbociclib,0.9744200000000001
KP-3,Trametinib,0.940226
CAL-72,Palbociclib,0.900317
NCI-H1355,Afatinib,0.8958719999999999
TE-9,Dabrafenib,0.9828790000000001
BE2-M17,Gefitinib,0.982193
NCI-H1688,Vinblastine,0.948048
HDLM-2,Ruxolitinib,0.882124
JHU-022,Trametinib,0.6227550000000001
MDA-MB-157,Vorinostat,0.841289
EJM,Linsitinib,0.8978
NCI-H3118,Dabrafenib,0.961888
TGBC11TKB,Dasatinib,0.981294
NCI-H28,Leflunomide,0.9059020000000001
647-V,Erlotinib,0.958119
OE21,Sorafenib,0.9190389999999999
HLE,Ruxolitinib,0.98451
SF539,Linsitinib,0.985843
JURL-MK1,Crizotinib,0.779048
OAW-28,Afatinib,0.893917
WIL2-NS,Daporinad,0.352624
NCI-H2461,Leflunomide,0.8772459999999999
NCI-H1666,Dasatinib,0.789514
RH-1,Vinblastine,0.411757
NCI-H747,Dasatinib,0.803673
PANC-03-27,Navitoclax,0.957575
MEG-01,Gefitinib,0.9893290000000001
SNU-387,MK-1775,0.769502
SK-GT-4,Linsitinib,0.952349
NCI-H1435,Staurosporine,0.630141
NCI-H929,Ruxolitinib,0.9882270000000001
GOTO,Leflunomide,0.8221229999999999
L-1236,Tamoxifen,0.9638
MSTO-211H,Lapatinib,0.8791200000000001
SJRH30,Lapatinib,0.977823
U-698-M,Daporinad,0.33434899999999995
OAW-42,Erlotinib,0.957993
DOK,Staurosporine,0.12332699999999999
ES4,Vorinostat,0.7885489999999999
HH,Vinblastine,0.881798
KP-4,MK-1775,0.689963
FU-OV-1,Osimertinib,0.898824
MS-1,Afatinib,0.845081
CP66-MEL,Crizotinib,0.9886229999999999
OVMIU,Linsitinib,0.9249290000000001
ESO26,Palbociclib,0.988633
HT-3,Navitoclax,0.927435
EFO-21,Dasatinib,0.835183
LS-180,Dabrafenib,0.9765780000000001
ES4,MK-1775,0.879375
697,Afatinib,0.756885
NUGC-4,Gefitinib,0.944594
NCI-H716,Navitoclax,0.49105699999999997
OVTOKO,Sorafenib,0.9005290000000001
A2780,Linsitinib,0.931594
EW-16,Osimertinib,0.9381959999999999
RKO,Staurosporine,0.38182
22RV1,Ruxolitinib,0.9801469999999999
TE-1,Erlotinib,0.8225399999999999
GRANTA-519,Osimertinib,0.979002
WSU-NHL,Dasatinib,0.290779
HCC1937,Navitoclax,0.786247
IST-MES1,Dabrafenib,0.9783959999999999
SUP-HD1,Erlotinib,0.9829049999999999
SW626,Erlotinib,0.9458559999999999
HDQ-P1,Lapatinib,0.72044
huH-1,Palbociclib,0.9529989999999999
A204,Lapatinib,0.953411
JSC-1,Gefitinib,0.981141
SCC-15,MK-1775,0.791428
JiyoyeP-2003,Ulixertinib,0.839918
CML-T1,Lapatinib,0.859231
GAMG,Osimertinib,0.9873139999999999
A375,Navitoclax,0.8575290000000001
RL95-2,Linsitinib,0.9738559999999999
OVCA420,Vorinostat,0.7896479999999999
MOLP-8,Dasatinib,0.906217
SISO,Dasatinib,0.9874959999999999
CAL-148,Tamoxifen,0.988524
LCLC-97TM1,Sorafenib,0.8418209999999999
CAL-62,Daporinad,0.5458430000000001
CESS,Ulixertinib,0.9276844999999999
SK-OV-3,MK-1775,0.7184470000000001
OS-RC-2,Dabrafenib,0.9778450000000001
AN3-CA,Vinblastine,0.882609
A172,Vorinostat,0.767891
SR,Lapatinib,0.763468
DBTRG-05MG,Linsitinib,0.9655809999999999
NCI-H508,Navitoclax,0.7746810000000001
SW626,Tamoxifen,0.95335
NCI-H358,Nilotinib,0.980807
NCI-H358,Lapatinib,0.81088
SNG-M,Palbociclib,0.973759
KARPAS-45,Afatinib,0.798175
EW-22,Dasatinib,0.9897
BICR22,MK-1775,0.742051
OVMIU,Trametinib,0.684014
769-P,Nilotinib,0.912831
G-292-Clone-A141B1,Vorinostat,0.8719520000000001
ZR-75-30,Navitoclax,0.9623010000000001
SW1990,Staurosporine,0.518315
MFE-280,Sorafenib,0.9072680000000001
ACHN,Vorinostat,0.782909
VCaP,Dasatinib,0.958332
COLO-668,Nilotinib,0.981355
Ca-Ski,Vinblastine,0.782456
MN-60,Navitoclax,0.9434549999999999
SK-HEP-1,Sorafenib,0.878668
NCI-H2369,Lapatinib,0.9588
GCT,Dabrafenib,0.873921
HuP-T3,Trametinib,0.77086
PA-1,Osimertinib,0.967548
CML-T1,Linsitinib,0.958305
KYSE-70,Osimertinib,0.944961
COLO-829,Leflunomide,0.8863850000000001
DoTc2-4510,Gefitinib,0.946468
SK-GT-4,Staurosporine,0.49710699999999997
JVM-3,Dasatinib,0.868326
BT-549,Nilotinib,0.8344389999999999
GI-1,Leflunomide,0.9577620000000001
KMRC-1,Palbociclib,0.951707
LCLC-97TM1,Navitoclax,0.985344
HCC70,Sorafenib,0.934803
42-MG-BA,Dasatinib,0.646213
HuCCT1,Osimertinib,0.9174469999999999
NOS-1,Lapatinib,0.8482700000000001
Hep3B2-1-7,Linsitinib,0.972669
SUP-HD1,Linsitinib,0.9344020000000001
AsPC-1,Trametinib,0.693774
OPM-2,Dabrafenib,0.973822
LN-405,Ruxolitinib,0.9808020000000001
NUGC-3,Vinblastine,0.816451
RERF-GC-1B,MK-1775,0.62098
COLO-205,Linsitinib,0.758378
OVTOKO,Crizotinib,0.985893
CHP-212,Gefitinib,0.9593959999999999
SNU-81,Afatinib,0.952549
TOV-21G,Erlotinib,0.8986370000000001
NCI-H2141,Gefitinib,0.984988
BICR10,Crizotinib,0.988608
PF-382,Afatinib,0.822097
VMRC-RCZ,Tamoxifen,0.9297799999999999
SNU-1,Navitoclax,0.689495
22RV1,Vorinostat,0.719956
DMS-53,Gefitinib,0.969141
HOP-62,Ulixertinib,0.9206254999999999
NCI-H446,Erlotinib,0.976517
TC-71,Ruxolitinib,0.98011
HCC38,Ribociclib,0.976557
LOXIMVI,Trametinib,0.620943
P12-ICHIKAWA,Trametinib,0.9495540000000001
HCC-44,Navitoclax,0.92064
LCLC-97TM1,Nilotinib,0.9881559999999999
TUR,MK-1775,0.5457029999999999
KYSE-410,Palbociclib,0.9545040000000001
ZR-75-30,Vinblastine,0.976406
CAL-72,Ruxolitinib,0.938472
NCI-H1048,Vinblastine,0.6355270000000001
NCI-H1915,Vinblastine,0.8342870000000001
SW620,Nilotinib,0.9843290000000001
SU-DHL-5,Dabrafenib,0.968447
NB1,Linsitinib,0.8918360000000001
KYSE-450,Osimertinib,0.796253
SF539,Trametinib,0.8793790000000001
GRANTA-519,Leflunomide,0.834788
MHH-PREB-1,Afatinib,0.910352
EC-GI-10,Palbociclib,0.9822629999999999
BT-474,Nilotinib,0.8956219999999999
SW837,Sorafenib,0.9378879999999999
BICR22,Ulixertinib,0.9455870000000001
LOUCY,MK-1775,0.4534220000000001
KYSE-270,Nilotinib,0.9916379999999999
ARH-77,Ulixertinib,0.9176475000000001
ECC10,Linsitinib,0.933465
HCC-827,Palbociclib,0.9804930000000001
MKN45,Linsitinib,0.9803350000000001
NCI-H322M,MK-1775,0.4628890000000001
MS751,MK-1775,0.6950569999999999
MDA-MB-361,Ruxolitinib,0.975284
TC-71,Dabrafenib,0.9479879999999999
COR-L279,Nilotinib,0.94265
SK-PN-DW,Staurosporine,0.31714699999999996
DU-145,Gefitinib,0.9823440000000001
EVSA-T,Trametinib,0.976231
KALS-1,Linsitinib,0.9710979999999999
COLO-824,Trametinib,0.954875
SU8686,Dasatinib,0.8555659999999999
BC-1,Vorinostat,0.675739
RS4-11,Lapatinib,0.9598399999999999
COLO-680N,Daporinad,0.710499
MHH-PREB-1,Erlotinib,0.9838549999999999
NCI-H835,Linsitinib,0.93468
IGR-37,Vinblastine,0.640103
HT55,Erlotinib,0.903307
SK-HEP-1,Lapatinib,0.988649
OPM-2,MK-1775,0.622263
SK-MM-2,Osimertinib,0.9846879999999999
TGBC24TKB,Leflunomide,0.889589
NCI-H1568,Trametinib,0.808909
GRANTA-519,Tamoxifen,0.9645090000000001
IMR-5,Palbociclib,0.8625809999999999
SKN,Gefitinib,0.9790059999999999
SNU-423,Leflunomide,0.9375040000000001
Ca-Ski,Tamoxifen,0.8886629999999999
LK-2,Trametinib,0.9410200000000001
KALS-1,Crizotinib,0.97041
ES4,Trametinib,0.965197
SNU-16,Dabrafenib,0.9349620000000001
NCI-H1581,Afatinib,0.888229
IM-95,Lapatinib,0.945707
HT-3,Ruxolitinib,0.957053
A101D,Ruxolitinib,0.9777600000000001
Daudi,Dasatinib,0.963339
SK-N-DZ,Gefitinib,0.961192
CAL-85-1,Vorinostat,0.8693190000000001
FU97,Tamoxifen,0.809823
LK-2,Erlotinib,0.976183
WM793B,Erlotinib,0.9376399999999999
MFE-319,Ruxolitinib,0.9825879999999999
SW48,Erlotinib,0.793701
GDM-1,Lapatinib,0.9112180000000001
HT-29,Tamoxifen,0.875799
G-402,Afatinib,0.839541
PL4,Palbociclib,0.9727950000000001
UM-UC-3,Linsitinib,0.9801469999999999
OAW-42,Gefitinib,0.97731
MKN28,Palbociclib,0.9411149999999999
WM1552C,Staurosporine,0.154158
LS-180,Nilotinib,0.9717469999999999
KU812,Sorafenib,0.793395
LU-139,Staurosporine,0.6892159999999999
EW-24,Ulixertinib,0.9306955
MDA-MB-157,Osimertinib,0.981441
HuH-7,Linsitinib,0.9344459999999999
ME-180,Dasatinib,0.782459
KU812,Lapatinib,0.952543
NCI-H2591,Lapatinib,0.9436709999999999
COLO-668,Sorafenib,0.874755
8305C,Dasatinib,0.768393
SKG-IIIa,Ulixertinib,0.913559
ST486,Osimertinib,0.9595030000000001
H-EMC-SS,MK-1775,0.897699
HCC1806,Navitoclax,0.840434
RPMI-8402,Daporinad,0.28271599999999997
LN-229,Vinblastine,0.857317
COR-L279,Afatinib,0.785529
BICR22,Tamoxifen,0.950807
LB771-HNC,Lapatinib,0.9574969999999999
CAL-78,Palbociclib,0.9863280000000001
GRANTA-519,Dabrafenib,0.9456829999999999
CAL-72,Tamoxifen,0.9157059999999999
UACC-812,Vorinostat,0.809619
SW1088,Palbociclib,0.9110719999999999
SW13,Daporinad,0.7058369999999999
SAT,Vinblastine,0.942473
HPAF-II,Navitoclax,0.579399
Saos-2,Ulixertinib,0.9815370000000001
OCI-AML2,Daporinad,0.348073
LOU-NH91,Trametinib,0.9499139999999999
PF-382,Erlotinib,0.9875659999999999
TC-YIK,Vinblastine,0.518474
JHH-7,MK-1775,0.83149
NCI-N87,Ulixertinib,0.834249
EW-22,MK-1775,0.7094590000000001
COLO-668,Ulixertinib,0.854663
NCI-H720,Osimertinib,0.9743459999999999
NCI-H2373,Afatinib,0.8628290000000001
HA7-RCC,Leflunomide,0.959694
NB10,Afatinib,0.906482
GP5d,Leflunomide,0.9266040000000001
NCI-H1876,Gefitinib,0.978978
CL-40,Linsitinib,0.929953
LXF-289,Lapatinib,0.88261
NCI-H1993,Navitoclax,0.802654
A253,Crizotinib,0.9960610000000001
IST-MEL1,Vorinostat,0.8125100000000001
COR-L105,Dabrafenib,0.9398790000000001
CAL-72,Linsitinib,0.96101
P12-ICHIKAWA,Erlotinib,0.9736469999999999
HD-MY-Z,Staurosporine,0.584233
HT55,Vorinostat,0.796316
EGI-1,Tamoxifen,0.9228559999999999
TCCSUP,Vorinostat,0.817693
5637,Staurosporine,0.318851
Hs-578-T,Ribociclib,0.9799260000000001
RKO,Tamoxifen,0.926615
HCT-15,Dabrafenib,0.943045
KURAMOCHI,Dabrafenib,0.9762870000000001
NEC8,Osimertinib,0.995001
T84,Nilotinib,0.985641
COR-L105,Daporinad,0.9397190000000001
KOPN-8,Navitoclax,0.6125390000000001
GB-1,Dasatinib,0.857397
EW-18,Lapatinib,0.967455
KCL-22,Trametinib,0.797493
KYSE-50,Trametinib,0.9243870000000001
HT-1197,Sorafenib,0.9010809999999999
TE-5,Trametinib,0.938694
MV-4-11,Dabrafenib,0.8684930000000001
NCI-H1876,Sorafenib,0.8592870000000001
Mewo,Erlotinib,0.984433
IST-SL2,Dasatinib,0.988517
Mewo,Sorafenib,0.9012549999999999
LN-229,Navitoclax,0.8406819999999999
L-428,Vorinostat,0.727083
ES4,Palbociclib,0.971102
U-266,Vorinostat,0.74788
NCI-H196,Tamoxifen,0.954551
MKN45,Tamoxifen,0.9527620000000001
ESO26,Crizotinib,0.985627
NCI-H1563,Lapatinib,0.9670040000000001
SW872,Osimertinib,0.916501
CL-40,Dabrafenib,0.97539
SW48,Staurosporine,0.191808
TT2609-C02,Trametinib,0.704715
HCC1954,Dasatinib,0.974057
RO82-W-1,Gefitinib,0.9719260000000001
HOP-62,Osimertinib,0.9602430000000001
SK-MG-1,Dabrafenib,0.979987
HT-3,Crizotinib,0.9714860000000001
UACC-257,Navitoclax,0.9805370000000001
MKN28,Ulixertinib,0.8212044999999999
KM-H2,Tamoxifen,0.973456
NCI-H1688,Dasatinib,0.9913690000000001
NCI-H847,Vorinostat,0.722713
C-33-A,Crizotinib,0.9782770000000001
LN-18,Ruxolitinib,0.963102
NCI-H2369,Tamoxifen,0.931491
NCI-H1666,Dabrafenib,0.945641
NCI-H929,Afatinib,0.865395
SK-PN-DW,Tamoxifen,0.9678399999999999
MIA-PaCa-2,Ruxolitinib,0.9706809999999999
OPM-2,Sorafenib,0.938001
MONO-MAC-6,Linsitinib,0.9371149999999999
OVCAR-8,Vinblastine,0.488313
PL4,Sorafenib,0.875296
OACM5-1,Leflunomide,0.8624879999999999
EFM-19,Gefitinib,0.9820540000000001
HD-MY-Z,Ruxolitinib,0.939167
H4,Erlotinib,0.9614159999999999
NCI-H1703,Daporinad,0.776724
ES4,Nilotinib,0.9859479999999999
MHH-CALL-2,Navitoclax,0.964084
HD-MY-Z,Navitoclax,0.934042
KMRC-1,Ulixertinib,0.9625705
NCI-H2066,Sorafenib,0.9447700000000001
RERF-GC-1B,Trametinib,0.758901
CAS-1,Sorafenib,0.913184
NCI-H520,Sorafenib,0.908198
DAN-G,Navitoclax,0.8085399999999999
DSH1,Tamoxifen,0.880223
DBTRG-05MG,Dasatinib,0.911315
JHH-7,Lapatinib,0.961842
IM-95,Dabrafenib,0.9848809999999999
MDST8,Dabrafenib,0.753807
NB12,Staurosporine,0.43181899999999995
HCC1419,Navitoclax,0.8598030000000001
HCC1954,Ruxolitinib,0.9819190000000001
MEL-JUSO,Ulixertinib,0.9254795
SNU-1,Afatinib,0.870906
U-2-OS,Afatinib,0.9227639999999999
Caov-4,MK-1775,0.555924
MRK-nu-1,Ulixertinib,0.880574
AGS,Navitoclax,0.505372
SK-HEP-1,Nilotinib,0.901523
KY821,Crizotinib,0.9432870000000001
IGR-1,Linsitinib,0.9820629999999999
WSU-NHL,Linsitinib,0.9435450000000001
KM-H2,Vinblastine,0.452955
BC-1,Tamoxifen,0.884431
MKN28,MK-1775,0.7385109999999999
PA-TU-8988T,Sorafenib,0.837615
SK-GT-4,Dabrafenib,0.968125
MOLT-16,Vinblastine,0.424658
NCI-H727,Lapatinib,0.95931
P30-OHK,Trametinib,0.9927600000000001
OAW-28,Sorafenib,0.8560690000000001
SK-MM-2,Lapatinib,0.9771209999999999
OAW-28,Linsitinib,0.966059
DOV13,Vorinostat,0.8351370000000001
SUP-HD1,Crizotinib,0.9614370000000001
HT-115,Navitoclax,0.681607
NCI-H2023,Erlotinib,0.9636520000000001
HAL-01,Ruxolitinib,0.990509
CAL-62,Dabrafenib,0.9844809999999999
MIA-PaCa-2,Osimertinib,0.966194
NCI-H3118,Palbociclib,0.885962
OCI-M1,Crizotinib,0.9811489999999999
K-562,Crizotinib,0.981492
HCC2157,Palbociclib,0.9815020000000001
NCI-H1876,Vorinostat,0.773201
LoVo,Staurosporine,0.173737
ALL-SIL,Vinblastine,0.36583499999999997
AM-38,Lapatinib,0.9284709999999999
DiFi,Dasatinib,0.971614
NCI-H929,Tamoxifen,0.946264
VMRC-RCZ,MK-1775,0.8797290000000001
KY821,Palbociclib,0.832468
NCI-H1568,Leflunomide,0.912859
COR-L311,Osimertinib,0.984406
EW-11,Tamoxifen,0.910219
LXF-289,Nilotinib,0.9859379999999999
NCI-H446,Tamoxifen,0.956406
NCI-H522,Staurosporine,0.524274
DB,Vinblastine,0.491068
LB831-BLC,Tamoxifen,0.972975
NCI-H69,Gefitinib,0.985682
TE-5,Sorafenib,0.878898
CA46,Afatinib,0.844614
CAPAN-2,Vorinostat,0.8896780000000001
HCC2998,Linsitinib,0.948975
SNU-C2B,Ruxolitinib,0.958598
NCI-H2595,Vorinostat,0.9106209999999999
KYSE-140,Erlotinib,0.862713
OVKATE,Ulixertinib,0.939751
TYK-nu,Dabrafenib,0.974635
GDM-1,Nilotinib,0.6743859999999999
P31-FUJ,Navitoclax,0.610212
YH-13,Linsitinib,0.9824639999999999
MFM-223,Palbociclib,0.910717
