CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
CGTH-W-1,Palbociclib,0.946888,0.937853
EGI-1,Crizotinib,0.837583,0.986224
WM-115,Ruxolitinib,0.6830689999999999,0.965347
U251,Trametinib,0.976384,0.894727
CAL-39,Staurosporine,0.935321,0.135141
HDLM-2,Dabrafenib,0.992131,0.8563350000000001
MOLT-4,Daporinad,0.016849,0.520502
HT-1197,Vinblastine,0.882748,0.884576
A204,Trametinib,0.99358,0.900177
CAL-85-1,Crizotinib,0.961125,0.891932
KYSE-220,Afatinib,0.885192,0.744239
KOPN-8,Afatinib,0.217837,0.836469
YAPC,Osimertinib,0.951113,0.974499
OVCAR-4,Ulixertinib,0.693774,0.9484835
T47D,Erlotinib,0.871683,0.959521
NCI-H2731,Dabrafenib,0.98296,0.964306
NCI-H2087,Crizotinib,0.990366,0.981624
RMG-I,Dabrafenib,0.883295,0.966999
RD,Staurosporine,0.8602280000000001,0.483329
NCI-H2722,Lapatinib,0.971586,0.942532
Mewo,Lapatinib,0.970576,0.936408
LOU-NH91,MK-1775,0.949469,0.679197
A2780,Nilotinib,0.655339,0.8957309999999999
IST-SL2,Nilotinib,0.728217,0.9794
ES4,Linsitinib,0.735477,0.953619
SKG-IIIa,Gefitinib,0.9666555,0.927838
HCC1500,Nilotinib,0.9023965,0.910943
SK-N-DZ,Sorafenib,0.967211,0.822558
SCC-15,Ulixertinib,0.650359,0.9127315
SK-LMS-1,Nilotinib,0.980142,0.989016
CA46,Sorafenib,0.896647,0.8314299999999999
EW-13,Dasatinib,0.7962060000000001,0.987099
CCK-81,Linsitinib,0.8458889999999999,0.906848
MSTO-211H,Tamoxifen,0.35348,0.859662
NCI-H1092,Nilotinib,0.943501,0.987085
RF-48,Osimertinib,0.935683,0.977609
AM-38,Sorafenib,0.874231,0.8532350000000001
CaR-1,Gefitinib,0.819058,0.965022
CAL-39,Lapatinib,0.8592139999999999,0.5002979999999999
CAL-54,Lapatinib,0.947881,0.661248
NCI-H716,Nilotinib,0.86288,0.979476
KURAMOCHI,Gefitinib,0.956577,0.973991
OVCAR-3,Navitoclax,0.942473,0.8439409999999999
GR-ST,Dasatinib,0.984138,0.864967
KLE,Osimertinib,0.934271,0.885259
MS751,Ulixertinib,0.660672,0.9565175
EFM-19,Vorinostat,0.993419,0.729601
HCC-827,Trametinib,0.731276,0.933458
PANC-10-05,Daporinad,0.972008,0.689816
GDM-1,Leflunomide,0.827951,0.8268049999999999
MOLT-16,Dabrafenib,0.8199620000000001,0.994801
MHH-PREB-1,Sorafenib,0.754981,0.8598620000000001
CESS,Dabrafenib,0.958093,0.974338
HCC70,Nilotinib,0.921577,0.96371
D-263MG,Leflunomide,0.979541,0.913012
NKM-1,Gefitinib,0.550966,0.986553
BB49-HNC,Linsitinib,0.938179,0.764937
SK-PN-DW,Dabrafenib,0.760362,0.989655
LOU-NH91,Navitoclax,0.551841,0.720246
NCI-H1651,Nilotinib,0.958937,0.987995
EB2,Sorafenib,0.904935,0.8409120000000001
GMS-10,Linsitinib,0.593679,0.985809
KYSE-140,Staurosporine,0.984349,0.391633
MFM-223,Lapatinib,0.866196,0.8974690000000001
JIMT-1,Staurosporine,0.8993709999999999,0.543446
SU-DHL-8,Nilotinib,0.8898309999999999,0.991262
DEL,Leflunomide,0.6291859999999999,0.743143
MDA-MB-415,Dasatinib,0.982564,0.957169
BL-41,Nilotinib,0.983406,0.998709
REH,Vinblastine,0.864865,0.436319
NCI-H716,Crizotinib,0.884797,0.782388
PFSK-1,Dabrafenib,0.663858,0.987206
JHU-022,Sorafenib,0.512636,0.924705
EFM-192A,Staurosporine,0.20767800000000008,0.538419
A2780,Palbociclib,0.973746,0.6921109999999999
A498,Vinblastine,0.93937,0.94922
VM-CUB-1,MK-1775,0.7098795,0.8084
LCLC-103H,Navitoclax,0.943653,0.968062
CADO-ES1,Afatinib,0.720799,0.885066
IGR-1,Tamoxifen,0.890573,0.866196
PA-TU-8988T,Vorinostat,0.902386,0.952907
SW626,Linsitinib,0.960691,0.935819
SK-CO-1,Vorinostat,0.978748,0.784045
JJN-3,Vinblastine,0.86262,0.4499260000000001
MDA-MB-415,Lapatinib,0.970958,0.883983
J82,Staurosporine,0.960628,0.470245
Ca9-22,Tamoxifen,0.945666,0.936398
EW-16,MK-1775,0.356966,0.716179
NY,Nilotinib,0.815649,0.987502
CAL-54,Navitoclax,0.910331,0.79409
MPP-89,Daporinad,0.920515,0.7838430000000001
CAL-148,Ribociclib,0.8743860000000001,0.987132
IMR-5,Dasatinib,0.993925,0.994301
NALM-6,Linsitinib,0.970453,0.956963
COR-L23,Dasatinib,0.982184,0.880268
A2780,Vinblastine,0.921774,0.460153
D-392MG,MK-1775,0.959275,0.950405
KS-1,Afatinib,0.869301,0.8944799999999999
SNU-398,Ulixertinib,0.982704,0.8470545
MHH-PREB-1,Linsitinib,0.987568,0.940669
KATOIII,Palbociclib,0.8699120000000001,0.8516299999999999
P32-ISH,Tamoxifen,0.989463,0.90216
UACC-257,Gefitinib,0.926216,0.974237
T47D,Staurosporine,0.786968,0.451517
PSN1,Trametinib,0.873966,0.5217729999999999
SUP-B15,Trametinib,0.947969,0.841521
786-0,Vorinostat,0.542245,0.8557170000000001
DEL,Linsitinib,0.981678,0.939366
SW1710,Navitoclax,0.910306,0.8860899999999999
NCI-H358,Linsitinib,0.967056,0.8969659999999999
DBTRG-05MG,Afatinib,0.73685,0.913463
DAN-G,Crizotinib,0.960956,0.979345
RKO,Palbociclib,0.938854,0.928193
SUP-B15,Vorinostat,0.95395,0.6942689999999999
NCI-H23,Vorinostat,0.986935,0.8287979999999999
KELLY,Crizotinib,0.815099,0.966371
COR-L279,Erlotinib,0.627473,0.979054
NCI-H2452,Palbociclib,0.500236,0.884865
MN-60,Leflunomide,0.250018,0.764545
NCI-H524,Osimertinib,0.878217,0.992933
DOK,Vinblastine,0.9224485,0.584106
CAL-120,Osimertinib,0.986539,0.95915
HTC-C3,Dabrafenib,0.500787,0.774334
Caov-4,Vorinostat,0.977693,0.739595
JVM-3,Gefitinib,0.972091,0.957734
CHP-212,Erlotinib,0.958991,0.969535
UMC-11,Gefitinib,0.800793,0.981862
RL95-2,Dasatinib,0.855231,0.955106
EN,Dabrafenib,0.847137,0.981632
SCC-4,Dasatinib,0.958004,0.8707030000000001
WIL2-NS,Nilotinib,0.811816,0.962986
NCI-H1915,Dabrafenib,0.976935,0.932781
SU8686,Palbociclib,0.451687,0.977673
OAW-28,Trametinib,0.975513,0.938195
NB14,Linsitinib,0.975373,0.962555
BC-1,Ulixertinib,0.978392,0.8026325000000001
VMRC-RCZ,Navitoclax,0.91848,0.7508279999999999
NB10,Palbociclib,0.962512,0.928704
SK-UT-1,Dabrafenib,0.652807,0.971295
MC-CAR,Trametinib,0.982005,0.994088
CAMA-1,Ruxolitinib,0.962577,0.975444
MCF7,Vorinostat,0.668434,0.78145
U-118-MG,Staurosporine,0.429013,0.511861
KALS-1,Trametinib,0.912626,0.773424
OV-90,Gefitinib,0.8474360000000001,0.978991
NCI-H1793,Leflunomide,0.780257,0.8971870000000001
SNU-61,Leflunomide,0.8013279999999999,0.940817
OVKATE,MK-1775,0.98615,0.856554
OCUM-1,Trametinib,0.262815,0.207729
UM-UC-3,Staurosporine,0.739334,0.400564
ES8,Afatinib,0.9613555,0.8438620000000001
JJN-3,Tamoxifen,0.931479,0.945943
C-4-I,Crizotinib,0.8557170000000001,0.990365
LS-513,Palbociclib,0.890186,0.8660059999999999
MFE-296,Staurosporine,0.977255,0.545391
CAPAN-2,Navitoclax,0.8645209999999999,0.65756
PA-1,Dabrafenib,0.958024,0.987129
ESO26,Sorafenib,0.96681,0.941923
CAL-51,Afatinib,0.664682,0.921932
MOLT-13,Linsitinib,0.434575,0.962204
LNCaP-Clone-FGC,Lapatinib,0.97088,0.8409629999999999
REH,Lapatinib,0.891445,0.950456
CAL-33,MK-1775,0.901523,0.622258
VMRC-RCZ,Trametinib,0.862825,0.960515
SK-LMS-1,Daporinad,0.982906,0.703447
TE-4,Lapatinib,0.856448,0.485065
AsPC-1,Afatinib,0.96059,0.8852909999999999
BxPC-3,Nilotinib,0.977841,0.980164
NCI-H2029,Ruxolitinib,0.851765,0.988447
SCC-9,Palbociclib,0.9417905,0.978168
MHH-PREB-1,Lapatinib,0.78279,0.8915620000000001
B-CPAP,Erlotinib,0.982615,0.940765
SU-DHL-6,Trametinib,0.97932,0.987301
EW-7,Ulixertinib,0.967529,0.8769625000000001
OE19,Navitoclax,0.994976,0.979786
NCCIT,Ulixertinib,0.960599,0.958413
CS1,Vinblastine,0.975358,0.694929
DSH1,Gefitinib,0.816669,0.864028
NCI-H2452,Vinblastine,0.967289,0.523267
DU-4475,Gefitinib,0.588305,0.981431
Saos-2,Navitoclax,0.346196,0.85383
MES-SA,Linsitinib,0.982293,0.956963
HOP-92,Crizotinib,0.9135105,0.9636
CAL-27,Ruxolitinib,0.975239,0.950717
PL4,Linsitinib,0.94259,0.944356
Caov-4,Vinblastine,0.620503,0.8733850000000001
NCCIT,Osimertinib,0.971926,0.947859
PF-382,Dabrafenib,0.979046,0.959457
HA7-RCC,Crizotinib,0.901913,0.992446
SNU-398,Vinblastine,0.871922,0.605899
LC4-1,MK-1775,0.911429,0.521364
OE33,Daporinad,0.8931549999999999,0.69228
SNG-M,Gefitinib,0.843685,0.990337
SK-GT-2,Erlotinib,0.935002,0.749224
UACC-257,Leflunomide,0.7522939999999999,0.8773270000000001
NY,Linsitinib,0.8807309999999999,0.955064
JIMT-1,Afatinib,0.916944,0.887998
GA-10,Trametinib,0.26050100000000004,0.951929
OPM-2,Crizotinib,0.931284,0.997216
SHP-77,Navitoclax,0.794246,0.6473479999999999
D-392MG,Daporinad,0.8825639999999999,0.8670709999999999
RH-1,Osimertinib,0.673497,0.965363
K-562,Palbociclib,0.797805,0.965073
NCI-H1563,Linsitinib,0.66132,0.949735
SHP-77,Vinblastine,0.8661264999999999,0.546643
L-363,Trametinib,0.925061,0.977178
NOMO-1,Palbociclib,0.345961,0.8912909999999999
HDLM-2,Staurosporine,0.508538,0.524412
LU-139,Navitoclax,0.963439,0.625206
NCI-H1650,Gefitinib,0.573191,0.909051
TGBC1TKB,Trametinib,0.779432,0.900013
SK-N-DZ,Vorinostat,0.608201,0.700689
KM-H2,Ruxolitinib,0.796355,0.968511
DU-145,Vorinostat,0.958886,0.86203
PA-TU-8988T,MK-1775,0.985559,0.580925
DMS-273,Vorinostat,0.941565,0.756785
8505C,Palbociclib,0.969822,0.975259
ALL-PO,Navitoclax,0.943865,0.10701
NCI-H358,Erlotinib,0.962863,0.8990040000000001
MKN45,Sorafenib,0.980282,0.8952459999999999
NCI-H835,Navitoclax,0.983196,0.489783
CA46,Vorinostat,0.937853,0.67052
TYK-nu,Ruxolitinib,0.7481140000000001,0.976853
BxPC-3,Crizotinib,0.9541665000000001,0.975705
HT-1376,Afatinib,0.992013,0.908698
VMRC-LCD,Vorinostat,0.993503,0.747193
MOLT-13,Nilotinib,0.989606,0.966317
23132-87,MK-1775,0.9797,0.620954
TGW,Dasatinib,0.963448,0.978735
NCI-H1417,Ruxolitinib,0.954443,0.968224
NCI-H716,Vorinostat,0.99144,0.853417
SK-MG-1,Navitoclax,0.543806,0.904176
PANC-08-13,Gefitinib,0.951067,0.967685
CCRF-CEM,Osimertinib,0.55187,0.988374
NCI-H1975,Vorinostat,0.957375,0.7842899999999999
NCI-H3122,Navitoclax,0.96874,0.956577
769-P,Navitoclax,0.706791,0.774473
COLO-824,Ribociclib,0.970752,0.977064
NCI-H1355,Gefitinib,0.980214,0.975385
CAL-54,Erlotinib,0.919801,0.78323
CFPAC-1,Tamoxifen,0.931441,0.8990440000000001
D-263MG,Vinblastine,0.963702,0.719508
KGN,Nilotinib,0.930959,0.986973
SK-MEL-1,Dabrafenib,0.987709,0.553481
SCC-3,Navitoclax,0.925282,0.949126
KP-N-YN,Dabrafenib,0.96812,0.977579
SW626,Lapatinib,0.8463430000000001,0.962512
NB7,Trametinib,0.83636,0.98427
SU8686,Sorafenib,0.908086,0.917307
HO-1-u-1,Daporinad,0.927212,0.739334
PA-TU-8988T,Ulixertinib,0.918932,0.8762139999999999
NCCIT,Trametinib,0.979421,0.976655
SUIT-2,Vorinostat,0.959521,0.899324
H9,Navitoclax,0.993235,0.532337
NCI-H2373,Ruxolitinib,0.989523,0.968734
BT-549,Dasatinib,0.846096,0.8716649999999999
VMRC-RCZ,Dasatinib,0.8952399999999999,0.8920370000000001
PA-TU-8988T,Leflunomide,0.964794,0.865294
IST-SL2,Osimertinib,0.82552,0.967745
KP-3,Lapatinib,0.989326,0.923546
TGBC24TKB,Erlotinib,0.875031,0.875499
NB1,Vinblastine,0.968218,0.784234
KY821,Sorafenib,0.93656,0.815411
CaR-1,Vinblastine,0.426939,0.739574
HARA,Afatinib,0.962543,0.771934
Ca-Ski,Nilotinib,0.635167,0.987681
KARPAS-45,Palbociclib,0.951214,0.83385
MOG-G-UVW,Dabrafenib,0.965189,0.982387
PL18,Gefitinib,0.852244,0.972822
MIA-PaCa-2,Linsitinib,0.93553,0.96211
NCI-H1944,Navitoclax,0.422119,0.708117
B-CPAP,MK-1775,0.982558,0.665975
HCC70,Navitoclax,0.8961180000000001,0.94259
L-363,Lapatinib,0.979128,0.958271
Hey,Crizotinib,0.944249,0.984511
U-87-MG,Gefitinib,0.966133,0.970198
NUGC-4,Erlotinib,0.96161,0.894999
NCI-H2170,Palbociclib,0.745376,0.922827
Detroit562,Lapatinib,0.985941,0.815187
TE-9,Navitoclax,0.869504,0.905863
DOV13,Dasatinib,0.793072,0.451687
NCI-H1417,Dabrafenib,0.988441,0.7335689999999999
A498,Crizotinib,0.901492,0.98366
MKN45,Ulixertinib,0.8385600000000001,0.8221625
RO82-W-1,Palbociclib,0.714046,0.932135
NCI-H1573,Vorinostat,0.972049,0.962918
EoL-1-cell,Crizotinib,0.978472,0.99484
MKN45,Osimertinib,0.971933,0.981243
SK-N-FI,Palbociclib,0.942587,0.912552
CAL-62,Leflunomide,0.982938,0.8918590000000001
HEC-1,Lapatinib,0.769737,0.977513
SNU-449,MK-1775,0.93135,0.890186
GCIY,Linsitinib,0.972771,0.927291
PA-TU-8902,Vinblastine,0.957575,0.860977
SU8686,Lapatinib,0.712595,0.964749
HTC-C3,Nilotinib,0.980719,0.940515
NCI-H1648,Navitoclax,0.989287,0.787722
CHP-212,Lapatinib,0.96913,0.9508
PC-3,Dabrafenib,0.665603,0.970002
769-P,Ruxolitinib,0.7325689999999999,0.969797
HD-MY-Z,Vorinostat,0.8315030000000001,0.8671969999999999
IM-9,Staurosporine,0.5383439999999999,0.08917699999999999
SNU-C5,Leflunomide,0.8935209999999999,0.904595
IMR-5,Afatinib,0.507532,0.8446030000000001
EW-7,Vinblastine,0.666996,0.542964
U-118-MG,Trametinib,0.289897,0.901745
LN-18,Tamoxifen,0.962634,0.9002479999999999
HARA,Ulixertinib,0.987578,0.8600610000000001
MKN28,Daporinad,0.95657,0.617676
SNU-C1,Osimertinib,0.926962,0.981994
HCC-15,MK-1775,0.969888,0.664337
HSC-3,Navitoclax,0.989441,0.916337
MDA-MB-468,Navitoclax,0.748458,0.819348
CPC-N,Daporinad,0.978762,0.443061
NCI-H1993,Trametinib,0.934881,0.711956
U251,Staurosporine,0.865447,0.342104
BE-13,Lapatinib,0.988006,0.846357
MV-4-11,Gefitinib,0.788569,0.989634
MKN28,Erlotinib,0.991272,0.964216
CESS,Leflunomide,0.708765,0.847115
KNS-62,Ulixertinib,0.938142,0.864398
SN12C,Linsitinib,0.939751,0.96895
ES6,Tamoxifen,0.895338,0.8712
SK-ES-1,Afatinib,0.935664,0.856611
PEO1,Afatinib,0.8641209999999999,0.8666790000000001
BFTC-909,Erlotinib,0.935933,0.964973
JHH-7,Trametinib,0.925509,0.949803
KS-1,Navitoclax,0.967309,0.977264
YAPC,Dabrafenib,0.988833,0.975229
NCI-H2141,Dabrafenib,0.454676,0.986079
SW1116,MK-1775,0.8409690000000001,0.826276
NCI-H358,Ruxolitinib,0.42364,0.951954
CA46,Trametinib,0.976924,0.983196
EFO-21,Vorinostat,0.972605,0.902097
MHH-ES-1,Leflunomide,0.99697,0.875915
TGBC11TKB,Sorafenib,0.596677,0.903268
GOTO,Gefitinib,0.638388,0.964794
CAL-120,Lapatinib,0.988856,0.959637
NCI-H1623,Dabrafenib,0.985246,0.971345
HPAC,Nilotinib,0.765649,0.955616
HCC1419,Vinblastine,0.801619,0.962772
A549,Osimertinib,0.94229,0.920402
MFE-280,Afatinib,0.832902,0.8400299999999999
ONS-76,Vorinostat,0.929407,0.848189
SK-MG-1,Vorinostat,0.378108,0.8527950000000001
PANC-08-13,Dabrafenib,0.902138,0.979362
NUGC-4,Vorinostat,0.7357130000000001,0.695102
HuP-T3,Palbociclib,0.962048,0.935363
M14,Vorinostat,0.980572,0.783366
SW48,Osimertinib,0.5995689999999999,0.74315
PA-TU-8902,Vorinostat,0.942532,0.7477520000000001
ESO26,Erlotinib,0.925514,0.958629
LOU-NH91,Gefitinib,0.968828,0.898646
BV-173,Vinblastine,0.945303,0.520178
RT-112,Vorinostat,0.987276,0.822134
L-540,Navitoclax,0.99105,0.7763359999999999
HuP-T4,Osimertinib,0.920914,0.957342
ECC10,Trametinib,0.324438,0.8878379999999999
CAMA-1,Ulixertinib,0.8640639999999999,0.954459
CAL-62,Vinblastine,0.80696,0.674013
LOXIMVI,Gefitinib,0.641853,0.986866
TE-6,Ulixertinib,0.997461,0.933678
SK-N-DZ,Trametinib,0.989479,0.962444
NCI-H1048,Sorafenib,0.174496,0.891453
COR-L311,Leflunomide,0.746556,0.932251
CAL-85-1,Ruxolitinib,0.6808649999999999,0.980932
TE-6,Navitoclax,0.987347,0.96412
TK,Navitoclax,0.990914,0.6157779999999999
KINGS-1,Leflunomide,0.931474,0.889661
JHH-7,Gefitinib,0.898251,0.978702
L-540,Dabrafenib,0.861844,0.8872969999999999
CL-34,Trametinib,0.965903,0.109443
NCI-H716,Lapatinib,0.592561,0.981037
NCI-H1694,Nilotinib,0.965617,0.991044
MKN1,Nilotinib,0.8869969999999999,0.982408
SKN,Linsitinib,0.924785,0.976915
RPMI-8866,MK-1775,0.784909,0.533834
HPAF-II,Palbociclib,0.26215900000000003,0.971934
NCI-H3122,Ruxolitinib,0.723596,0.960824
MES-SA,MK-1775,0.926632,0.5744739999999999
NEC8,MK-1775,0.8336629999999999,0.618889
CAL-62,Gefitinib,0.840878,0.985292
COLO-678,Ruxolitinib,0.986914,0.963944
KYSE-50,Vorinostat,0.874835,0.784443
OE21,Lapatinib,0.693742,0.763317
IM-95,Osimertinib,0.879375,0.936978
JIMT-1,Palbociclib,0.769016,0.984264
PANC-08-13,Lapatinib,0.510628,0.964749
DAN-G,Linsitinib,0.83109,0.960121
JIMT-1,Dasatinib,0.742051,0.706335
NCI-H727,Staurosporine,0.664378,0.382439
CCK-81,Daporinad,0.980583,0.793388
NH-12,Staurosporine,0.918782,0.263849
LOUCY,Osimertinib,0.945198,0.96505
NCI-H929,Daporinad,0.614642,0.608957
A101D,MK-1775,0.734194,0.652099
GAMG,Ruxolitinib,0.775334,0.974598
NCI-H747,Ruxolitinib,0.214521,0.963602
NCI-H3118,Trametinib,0.599,0.638552
SK-HEP-1,Trametinib,0.906643,0.958991
HuP-T3,Crizotinib,0.456042,0.94272
IST-MES1,Afatinib,0.9681215,0.959026
NCI-H1341,Sorafenib,0.954677,0.8510040000000001
FTC-133,Dasatinib,0.942616,0.958757
HCT-15,Linsitinib,0.961301,0.945911
LS-180,Sorafenib,0.982264,0.914866
NCI-H2731,Trametinib,0.980563,0.924927
UACC-257,Osimertinib,0.86993,0.97276
SNU-449,Navitoclax,0.883922,0.8993549999999999
GOTO,Staurosporine,0.974952,0.475655
DMS-114,Palbociclib,0.960732,0.97442
KP-3,Trametinib,0.9002469999999999,0.940226
CAL-72,Palbociclib,0.894976,0.900317
NCI-H1355,Afatinib,0.33828400000000003,0.8958719999999999
TE-9,Dabrafenib,0.990794,0.982879
BE2-M17,Gefitinib,0.831419,0.982193
NCI-H1688,Vinblastine,0.963155,0.948048
HDLM-2,Ruxolitinib,0.980088,0.882124
JHU-022,Trametinib,0.77513,0.6227550000000001
MDA-MB-157,Vorinostat,0.859049,0.841289
EJM,Linsitinib,0.817693,0.8978
NCI-H3118,Dabrafenib,0.8693190000000001,0.961888
TGBC11TKB,Dasatinib,0.97284,0.981294
NCI-H28,Leflunomide,0.927196,0.905902
647-V,Erlotinib,0.954459,0.958119
OE21,Sorafenib,0.980387,0.919039
HLE,Ruxolitinib,0.993388,0.98451
SF539,Linsitinib,0.986278,0.985843
JURL-MK1,Crizotinib,0.981741,0.779048
OAW-28,Afatinib,0.943071,0.893917
WIL2-NS,Daporinad,0.980831,0.352624
NCI-H2461,Leflunomide,0.7603270000000001,0.8772459999999999
NCI-H1666,Dasatinib,0.72195,0.789514
RH-1,Vinblastine,0.997446,0.411757
NCI-H747,Dasatinib,0.98616,0.803673
PANC-03-27,Navitoclax,0.990553,0.957575
MEG-01,Gefitinib,0.931415,0.989329
SNU-387,MK-1775,0.921916,0.769502
SK-GT-4,Linsitinib,0.988958,0.952349
NCI-H1435,Staurosporine,0.941532,0.630141
NCI-H929,Ruxolitinib,0.946981,0.988227
GOTO,Leflunomide,0.982846,0.8221229999999999
L-1236,Tamoxifen,0.8443689999999999,0.9638
MSTO-211H,Lapatinib,0.989389,0.8791200000000001
SJRH30,Lapatinib,0.696924,0.977823
U-698-M,Daporinad,0.983326,0.33434899999999995
OAW-42,Erlotinib,0.923902,0.957993
DOK,Staurosporine,0.954488,0.123327
ES4,Vorinostat,0.923036,0.7885489999999999
HH,Vinblastine,0.980936,0.881798
KP-4,MK-1775,0.970267,0.689963
FU-OV-1,Osimertinib,0.389208,0.898824
MS-1,Afatinib,0.881691,0.845081
CP66-MEL,Crizotinib,0.986066,0.988623
OVMIU,Linsitinib,0.439683,0.924929
ESO26,Palbociclib,0.989416,0.988633
HT-3,Navitoclax,0.996062,0.927435
EFO-21,Dasatinib,0.97476,0.835183
LS-180,Dabrafenib,0.388146,0.976578
ES4,MK-1775,0.963879,0.879375
697,Afatinib,0.7094590000000001,0.756885
NUGC-4,Gefitinib,0.934573,0.944594
NCI-H716,Navitoclax,0.9091345,0.491057
OVTOKO,Sorafenib,0.910483,0.9005290000000001
A2780,Linsitinib,0.995431,0.931594
EW-16,Osimertinib,0.323575,0.938196
RKO,Staurosporine,0.826166,0.38182
22RV1,Ruxolitinib,0.992259,0.980147
TE-1,Erlotinib,0.843728,0.8225399999999999
GRANTA-519,Osimertinib,0.252625,0.979002
WSU-NHL,Dasatinib,0.979478,0.290779
HCC1937,Navitoclax,0.835549,0.786247
IST-MES1,Dabrafenib,0.9137,0.978396
SUP-HD1,Erlotinib,0.8855940000000001,0.982905
SW626,Erlotinib,0.924201,0.945856
HDQ-P1,Lapatinib,0.971471,0.72044
huH-1,Palbociclib,0.8888780000000001,0.952999
A204,Lapatinib,0.628551,0.953411
JSC-1,Gefitinib,0.613254,0.981141
SCC-15,MK-1775,0.911351,0.791428
JiyoyeP-2003,Ulixertinib,0.963366,0.839918
CML-T1,Lapatinib,0.978867,0.859231
GAMG,Osimertinib,0.148313,0.987314
A375,Navitoclax,0.991,0.8575290000000001
RL95-2,Linsitinib,0.967636,0.973856
OVCA420,Vorinostat,0.949859,0.7896479999999999
MOLP-8,Dasatinib,0.962429,0.906217
SISO,Dasatinib,0.944764,0.987496
CAL-148,Tamoxifen,0.930778,0.988524
LCLC-97TM1,Sorafenib,0.860823,0.8418209999999999
CAL-62,Daporinad,0.767676,0.5458430000000001
CESS,Ulixertinib,0.979151,0.9276845
SK-OV-3,MK-1775,0.952094,0.7184470000000001
OS-RC-2,Dabrafenib,0.8543290000000001,0.977845
AN3-CA,Vinblastine,0.876393,0.882609
A172,Vorinostat,0.840306,0.767891
SR,Lapatinib,0.996439,0.763468
DBTRG-05MG,Linsitinib,0.969822,0.965581
NCI-H508,Navitoclax,0.9675885,0.7746810000000001
SW626,Tamoxifen,0.941467,0.95335
NCI-H358,Nilotinib,0.985657,0.980807
NCI-H358,Lapatinib,0.882606,0.81088
SNG-M,Palbociclib,0.961831,0.973759
KARPAS-45,Afatinib,0.589867,0.798175
EW-22,Dasatinib,0.9625705,0.9897
BICR22,MK-1775,0.920899,0.742051
OVMIU,Trametinib,0.6932649999999999,0.684014
769-P,Nilotinib,0.945959,0.912831
G-292-Clone-A141B1,Vorinostat,0.979343,0.8719520000000001
ZR-75-30,Navitoclax,0.955691,0.962301
SW1990,Staurosporine,0.874117,0.518315
MFE-280,Sorafenib,0.875834,0.907268
ACHN,Vorinostat,0.973888,0.782909
VCaP,Dasatinib,0.8350989999999999,0.958332
COLO-668,Nilotinib,0.866614,0.981355
Ca-Ski,Vinblastine,0.958005,0.782456
MN-60,Navitoclax,0.93059,0.943455
SK-HEP-1,Sorafenib,0.8491489999999999,0.878668
NCI-H2369,Lapatinib,0.873921,0.9588
GCT,Dabrafenib,0.964839,0.873921
HuP-T3,Trametinib,0.935346,0.77086
PA-1,Osimertinib,0.622209,0.967548
CML-T1,Linsitinib,0.98052,0.958305
KYSE-70,Osimertinib,0.971719,0.944961
COLO-829,Leflunomide,0.9237845,0.8863850000000001
DoTc2-4510,Gefitinib,0.973329,0.946468
SK-GT-4,Staurosporine,0.927024,0.497107
JVM-3,Dasatinib,0.9264575,0.868326
BT-549,Nilotinib,0.028903,0.8344389999999999
GI-1,Leflunomide,0.880592,0.957762
KMRC-1,Palbociclib,0.98601,0.951707
LCLC-97TM1,Navitoclax,0.986908,0.985344
HCC70,Sorafenib,0.960797,0.934803
42-MG-BA,Dasatinib,0.976228,0.646213
HuCCT1,Osimertinib,0.7697725000000001,0.917447
NOS-1,Lapatinib,0.933182,0.8482700000000001
Hep3B2-1-7,Linsitinib,0.737719,0.972669
SUP-HD1,Linsitinib,0.975078,0.934402
AsPC-1,Trametinib,0.971747,0.693774
OPM-2,Dabrafenib,0.890943,0.973822
LN-405,Ruxolitinib,0.946682,0.980802
NUGC-3,Vinblastine,0.748189,0.816451
RERF-GC-1B,MK-1775,0.984197,0.62098
COLO-205,Linsitinib,0.944717,0.758378
OVTOKO,Crizotinib,0.942922,0.985893
CHP-212,Gefitinib,0.933945,0.959396
SNU-81,Afatinib,0.540489,0.952549
TOV-21G,Erlotinib,0.939947,0.8986370000000001
NCI-H2141,Gefitinib,0.9833,0.984988
BICR10,Crizotinib,0.935957,0.988608
PF-382,Afatinib,0.8747309999999999,0.822097
VMRC-RCZ,Tamoxifen,0.903552,0.92978
SNU-1,Navitoclax,0.957185,0.689495
22RV1,Vorinostat,0.8947219999999999,0.719956
DMS-53,Gefitinib,0.929714,0.969141
HOP-62,Ulixertinib,0.769409,0.9206255
NCI-H446,Erlotinib,0.875532,0.976517
TC-71,Ruxolitinib,0.8538325000000001,0.98011
HCC38,Ribociclib,0.830566,0.976557
LOXIMVI,Trametinib,0.9622985,0.620943
P12-ICHIKAWA,Trametinib,0.581332,0.949554
HCC-44,Navitoclax,0.820362,0.92064
LCLC-97TM1,Nilotinib,0.942927,0.988156
TUR,MK-1775,0.984802,0.5457029999999999
KYSE-410,Palbociclib,0.995152,0.954504
ZR-75-30,Vinblastine,0.925701,0.976406
CAL-72,Ruxolitinib,0.605941,0.938472
NCI-H1048,Vinblastine,0.7330760000000001,0.6355270000000001
NCI-H1915,Vinblastine,0.7341880000000001,0.8342870000000001
SW620,Nilotinib,0.856757,0.984329
SU-DHL-5,Dabrafenib,0.660033,0.968447
NB1,Linsitinib,0.972669,0.8918360000000001
KYSE-450,Osimertinib,0.579996,0.796253
