CELL_LINE_NAME,DRUG_NAME,AUC
NCI-H358,Vinblastine,0.7664810000000001
NCI-H661,Ruxolitinib,0.9755030000000001
KMRC-20,Vinblastine,0.746556
HGC-27,Ruxolitinib,0.989293
KARPAS-422,Sorafenib,0.866374
Ca-Ski,Trametinib,0.9022950000000001
NCI-H520,Erlotinib,0.9660139999999999
NCI-H720,Sorafenib,0.86741
DMS-53,Tamoxifen,0.933156
DOK,MK-1775,0.630746
BT-483,Crizotinib,0.930773
UMC-11,Trametinib,0.972551
DU-145,Leflunomide,0.9082709999999999
ES8,Palbociclib,0.896681
P12-ICHIKAWA,Nilotinib,0.957641
ABC-1,Afatinib,0.9777370000000001
PC-14,MK-1775,0.5433060000000001
RPMI-8226,Palbociclib,0.9415450000000001
ES8,Vorinostat,0.761033
NCI-H1694,Tamoxifen,0.914585
NCI-H2141,MK-1775,0.722916
EW-18,Leflunomide,0.8477809999999999
ES6,Vinblastine,0.8627469999999999
OE19,Leflunomide,0.898647
TGBC1TKB,Afatinib,0.795243
CAL-78,Sorafenib,0.94476
NCI-H661,Trametinib,0.956041
HSC-3,Trametinib,0.864251
5637,Palbociclib,0.964101
PA-TU-8902,Sorafenib,0.899293
CAL-39,Crizotinib,0.974908
HCC1500,Gefitinib,0.9877440000000001
DB,Ulixertinib,0.958931
DK-MG,Sorafenib,0.876971
PC-14,Dasatinib,0.644496
SK-ES-1,Nilotinib,0.9629110000000001
NCI-H1435,Ruxolitinib,0.988441
OCUM-1,Palbociclib,0.9369719999999999
IMR-5,Osimertinib,0.970218
COLO-678,Palbociclib,0.931198
NCI-H2087,Ruxolitinib,0.9805870000000001
23132-87,Gefitinib,0.9290870000000001
BHT-101,Nilotinib,0.9882270000000001
BL-41,Ulixertinib,0.8952735
CFPAC-1,Nilotinib,0.965408
NCI-H1299,Vorinostat,0.882935
TE-8,Vorinostat,0.669823
MDA-MB-453,Ruxolitinib,0.892705
MFE-280,Linsitinib,0.964491
COLO-205,Palbociclib,0.808776
BFTC-909,Tamoxifen,0.886374
SW1417,Afatinib,0.9319799999999999
SNU-C5,Dasatinib,0.907141
HCT-116,Afatinib,0.84657
ESO26,Trametinib,0.948176
MES-SA,Tamoxifen,0.915954
SK-CO-1,Ruxolitinib,0.960491
SW837,Daporinad,0.801642
NCI-H1838,Sorafenib,0.938219
D-283MED,Palbociclib,0.798405
MDA-MB-468,Staurosporine,0.25645300000000004
OPM-2,Vinblastine,0.492859
UACC-812,Erlotinib,0.986242
KCL-22,Osimertinib,0.984713
NCI-H1623,Ulixertinib,0.910473
DU-4475,Linsitinib,0.9158290000000001
HeLa,Staurosporine,0.457995
P12-ICHIKAWA,Vinblastine,0.44321099999999997
LU-135,Lapatinib,0.9248870000000001
JHU-022,Gefitinib,0.731507
MKN7,Nilotinib,0.956024
NB69,Ulixertinib,0.5706064999999999
MN-60,Nilotinib,0.987511
VM-CUB-1,Vorinostat,0.8788360000000001
CML-T1,Leflunomide,0.7126319999999999
Daoy,Leflunomide,0.9199
WM35,Osimertinib,0.9709639999999999
GCIY,Leflunomide,0.91822
MOLP-8,Linsitinib,0.688688
SK-N-SH,Linsitinib,0.8741540000000001
ES1,Ulixertinib,0.9402015
HeLa,Ulixertinib,0.9674209999999999
CESS,Lapatinib,0.934551
HCC38,Staurosporine,0.379259
EW-7,MK-1775,0.530467
NCI-H211,Sorafenib,0.81795
HCT-116,Nilotinib,0.974527
BALL-1,Ulixertinib,0.930824
CL-34,Palbociclib,0.957155
TGW,Palbociclib,0.9673149999999999
COR-L32,Tamoxifen,0.964875
NCI-H727,Erlotinib,0.977083
OVMIU,Ulixertinib,0.820174
HPAF-II,Erlotinib,0.9290959999999999
ECC12,Ruxolitinib,0.984901
OCI-M1,Nilotinib,0.909151
G-361,Sorafenib,0.826262
AsPC-1,Gefitinib,0.9186989999999999
MEG-01,Navitoclax,0.668434
VA-ES-BJ,Crizotinib,0.9700200000000001
SU-DHL-8,Navitoclax,0.339892
IST-MES1,Osimertinib,0.9625469999999999
CAL-148,Linsitinib,0.9869
VCaP,Leflunomide,0.894224
NCI-H1623,Palbociclib,0.9760260000000001
COLO-205,Dasatinib,0.985268
Caov-4,Gefitinib,0.947493
HCC-44,Daporinad,0.770918
HT-3,Ulixertinib,0.923482
HSC-4,Sorafenib,0.861123
EB-3,Palbociclib,0.9355969999999999
MDA-MB-157,Navitoclax,0.816142
HCC-827,Ruxolitinib,0.9008139999999999
MHH-ES-1,Navitoclax,0.8880319999999999
HCC-78,Staurosporine,0.380031
NCI-H835,Dasatinib,0.9833040000000001
NCI-H1648,Vinblastine,0.592561
NCI-H209,Ulixertinib,0.950857
HCC1395,Tamoxifen,0.861926
PFSK-1,Palbociclib,0.9759030000000001
SNU-C5,Ulixertinib,0.8724299999999999
HGC-27,Erlotinib,0.9453030000000001
HAL-01,Sorafenib,0.870664
LS-123,Vorinostat,0.7669060000000001
A2058,MK-1775,0.660672
SK-N-DZ,Vinblastine,0.5766720000000001
A4-Fuk,Afatinib,0.835284
NCI-H1975,Ruxolitinib,0.976852
Hs-445,Vinblastine,0.5964229999999999
SR,Nilotinib,0.982002
BE-13,Palbociclib,0.793072
639-V,Dasatinib,0.9600110000000001
SiHa,Vinblastine,0.972448
FU-OV-1,Staurosporine,0.513366
A204,Ulixertinib,0.9120235000000001
HCC2218,Navitoclax,0.9740000000000001
HT-1197,Lapatinib,0.978153
EFM-192A,Trametinib,0.974083
PANC-08-13,Tamoxifen,0.951699
SW626,Staurosporine,0.627577
OE33,Vinblastine,0.8916930000000001
NCI-H2369,Navitoclax,0.841197
CL-11,Dasatinib,0.9106059999999999
RL95-2,Tamoxifen,0.962146
MM1S,Dasatinib,0.994282
697,Lapatinib,0.847367
CAL-29,Nilotinib,0.989202
CAL-39,Afatinib,0.34339200000000003
LU-165,Palbociclib,0.977598
CAL-51,Staurosporine,0.327203
SAT,Leflunomide,0.882549
NCI-H1876,Dasatinib,0.98703
CAL-27,MK-1775,0.728639
ALL-PO,Linsitinib,0.896948
HCC-15,Crizotinib,0.970125
OE19,Nilotinib,0.9850129999999999
NCI-H2369,Ruxolitinib,0.978023
NCI-H2795,Navitoclax,0.956
BHT-101,Vorinostat,0.782616
HCC38,Ulixertinib,0.9787620000000001
22RV1,Tamoxifen,0.9141600000000001
SUIT-2,Dabrafenib,0.954677
NCI-H1944,Leflunomide,0.883125
NCI-H2009,Tamoxifen,0.951564
KYSE-140,Dasatinib,0.9168799999999999
OV-56,Ruxolitinib,0.966434
NCI-H2595,Daporinad,0.9082709999999999
Caov-4,Nilotinib,0.9758450000000001
SNU-407,Dasatinib,0.9537459999999999
ETK-1,Vinblastine,0.665918
HSC-39,Sorafenib,0.658784
WM278,Vinblastine,0.9247770000000001
HT-29,Navitoclax,0.9126479999999999
CAL-54,Afatinib,0.62613
Becker,Dasatinib,0.9503010000000001
LN-18,Gefitinib,0.98535
SK-UT-1,Vinblastine,0.636109
SU-DHL-5,Erlotinib,0.981794
BT-483,Dasatinib,0.974785
CHSA8926,Ulixertinib,0.9781270000000001
NCI-H596,Navitoclax,0.7741
TE-8,Dabrafenib,0.89641
HMV-II,Palbociclib,0.8621610000000001
HD-MY-Z,Leflunomide,0.8466110000000001
HO-1-u-1,Osimertinib,0.8301370000000001
BT-20,Erlotinib,0.983049
CAL-39,Dasatinib,0.472342
U-2-OS,Gefitinib,0.9881629999999999
LB996-RCC,Dabrafenib,0.9055479999999999
SW1088,Daporinad,0.885545
EMC-BAC-2,Dabrafenib,0.947543
PSN1,Tamoxifen,0.935169
NCI-H2009,Ulixertinib,0.9467665000000001
ECC10,Palbociclib,0.975857
L-1236,MK-1775,0.525784
HDLM-2,Navitoclax,0.488683
GI-ME-N,Nilotinib,0.9432280000000001
HCC1419,Erlotinib,0.9676170000000001
SW1116,Tamoxifen,0.966139
SK-PN-DW,Vorinostat,0.812296
HCC1500,Linsitinib,0.992933
RPMI-8226,Dasatinib,0.9609559999999999
PEO1,Linsitinib,0.943049
OVTOKO,Staurosporine,0.3907
SLVL,Afatinib,0.8223729999999999
LU-65,Dabrafenib,0.8919520000000001
SR,Linsitinib,0.953641
NCI-H2795,Nilotinib,0.9877540000000001
HCC1500,Dasatinib,0.9790700000000001
NCI-H2722,Ruxolitinib,0.937527
NCI-H1417,Tamoxifen,0.833802
Hs-578-T,Linsitinib,0.980274
SW1271,Nilotinib,0.9782059999999999
OVISE,Leflunomide,0.910133
NAMALWA,Ulixertinib,0.945111
MOG-G-UVW,Ulixertinib,0.9572135
HCT-15,Crizotinib,0.878282
KYSE-270,Osimertinib,0.897022
Ramos-2G6-4C10,Daporinad,0.44041
NCI-H1755,Leflunomide,0.900184
CAL-120,Dabrafenib,0.945807
HuO9,Staurosporine,0.197548
NCI-H2066,Nilotinib,0.9764450000000001
KYSE-150,Sorafenib,0.8552850000000001
IMR-5,Trametinib,0.972872
C3A,Nilotinib,0.984844
ECC10,Nilotinib,0.975908
ETK-1,Erlotinib,0.939866
UACC-62,Sorafenib,0.925464
Mo-T,Afatinib,0.854826
NCI-H1573,Afatinib,0.8464809999999999
OC-314,Gefitinib,0.9619190000000001
AM-38,Trametinib,0.675924
UM-UC-3,Lapatinib,0.966725
CTV-1,Vorinostat,0.731783
U-266,Trametinib,0.574335
KYAE-1,Afatinib,0.5561149999999999
MPP-89,Osimertinib,0.966599
CAL-78,Lapatinib,0.97772
SKN,MK-1775,0.816289
SW1116,Ruxolitinib,0.978767
HSC-4,Gefitinib,0.8902899999999999
OCUM-1,MK-1775,0.820858
CGTH-W-1,Linsitinib,0.9800479999999999
P12-ICHIKAWA,Tamoxifen,0.879376
KINGS-1,Ruxolitinib,0.930527
JSC-1,Dasatinib,0.9901969999999999
NCI-H209,Lapatinib,0.935574
NCI-H747,Crizotinib,0.8583139999999999
LOU-NH91,Erlotinib,0.833183
LN-405,Gefitinib,0.973448
NCI-H2085,Vinblastine,0.8732709999999999
BICR22,Leflunomide,0.9439790000000001
CaR-1,Dabrafenib,0.9504309999999999
HOP-62,Erlotinib,0.9445290000000001
SU-DHL-6,Dabrafenib,0.8497549999999999
MDA-MB-415,Vinblastine,0.743296
Hs-578-T,Crizotinib,0.9896860000000001
OE19,Palbociclib,0.921639
MFE-319,Ulixertinib,0.951683
HuTu-80,Crizotinib,0.963836
NB13,Nilotinib,0.9410299999999999
KYSE-220,Leflunomide,0.8993530000000001
NCI-H1975,MK-1775,0.7650140000000001
LS-411N,Tamoxifen,0.8889360000000001
MRK-nu-1,Sorafenib,0.8185640000000001
MHH-CALL-2,Sorafenib,0.852007
LAMA-84,Daporinad,0.392971
NCI-H1341,Palbociclib,0.9731200000000001
ALL-PO,Crizotinib,0.927276
BT-474,Ruxolitinib,0.973936
Calu-3,Vinblastine,0.9791040000000001
ES5,Crizotinib,0.9714299999999999
JVM-2,Trametinib,0.928242
OCI-AML2,Palbociclib,0.865274
KLE,Lapatinib,0.9241290000000001
LU-135,Nilotinib,0.9610569999999999
MKN45,Daporinad,0.5717479999999999
DU-4475,Dabrafenib,0.044143
P32-ISH,MK-1775,0.4594220000000001
COR-L88,Sorafenib,0.959901
HuH-7,Leflunomide,0.953177
KYSE-220,Vorinostat,0.8203360000000001
NCI-H847,Trametinib,0.992577
A172,Linsitinib,0.9791120000000001
VAL,Vinblastine,0.42211899999999997
COLO-829,Navitoclax,0.970086
HTC-C3,Erlotinib,0.947516
KP-3,Vorinostat,0.884861
JVM-2,MK-1775,0.401389
SN12C,Navitoclax,0.976957
647-V,Ruxolitinib,0.9833120000000001
NCI-H508,Trametinib,0.669293
MOLM-13,Ruxolitinib,0.8909809999999999
SK-MM-2,Tamoxifen,0.907582
COR-L105,Lapatinib,0.5725859999999999
COR-L88,Navitoclax,0.58029
Calu-3,Trametinib,0.9030739999999999
COR-L23,Navitoclax,0.780411
NCI-H2342,Staurosporine,0.605167
MFE-280,Osimertinib,0.9550930000000001
HuCCT1,Vorinostat,0.7413850000000001
CCRF-CEM,Palbociclib,0.8044720000000001
IST-SL2,Ulixertinib,0.9389004999999999
GA-10,Palbociclib,0.679651
HAL-01,Linsitinib,0.9315469999999999
NCI-H2461,Linsitinib,0.932315
SW1783,MK-1775,0.66
CESS,Crizotinib,0.9669139999999999
REH,Vorinostat,0.779984
NCI-H1341,Osimertinib,0.946126
NCI-H810,Daporinad,0.428568
NCI-H2452,Daporinad,0.9246049999999999
BT-549,Tamoxifen,0.951161
SW982,Palbociclib,0.8409690000000001
NCI-H1792,Linsitinib,0.944853
TE-5,Staurosporine,0.501479
SNU-5,Nilotinib,0.986885
NCI-H69,Tamoxifen,0.908327
HCC1599,Vorinostat,0.685384
SK-ES-1,Palbociclib,0.846412
HSC-39,MK-1775,0.5085729999999999
COR-L311,Dabrafenib,0.9770260000000001
KP-4,Ulixertinib,0.8172659999999999
NCI-H835,Dabrafenib,0.988193
NCI-H2591,Afatinib,0.900458
NB13,Gefitinib,0.989274
ASH-3,Dabrafenib,0.9840139999999999
NCI-H82,Gefitinib,0.980733
BE-13,MK-1775,0.415335
HH,Nilotinib,0.987192
SW948,Tamoxifen,0.965126
EMC-BAC-2,Trametinib,0.752059
OC-314,Vinblastine,0.46646099999999996
TT,Tamoxifen,0.9437450000000001
NCI-H2731,MK-1775,0.746566
COLO-668,Osimertinib,0.960101
PA-TU-8902,Trametinib,0.8101970000000001
P30-OHK,Crizotinib,0.973491
P32-ISH,Staurosporine,0.11718699999999999
DBTRG-05MG,Gefitinib,0.9618260000000001
647-V,Vinblastine,0.902072
NCI-H1755,Dabrafenib,0.933659
M059J,MK-1775,0.732496
CAL-148,Vinblastine,0.5253180000000001
IA-LM,Trametinib,0.966398
MDA-MB-468,Ulixertinib,0.7948850000000001
CL-11,Linsitinib,0.9207719999999999
EVSA-T,Leflunomide,0.9363879999999999
OCI-AML3,Vorinostat,0.725735
LCLC-97TM1,Palbociclib,0.973835
KURAMOCHI,Trametinib,0.9199350000000001
NCI-H513,Dasatinib,0.9463440000000001
BxPC-3,Gefitinib,0.970808
HuCCT1,Crizotinib,0.984665
SW900,Gefitinib,0.9558909999999999
SU-DHL-10,Sorafenib,0.866611
SNU-182,Vinblastine,0.888583
BICR22,Daporinad,0.798193
KS-1,Ruxolitinib,0.9765459999999999
LN-229,Dabrafenib,0.9810989999999999
P30-OHK,Sorafenib,0.8426389999999999
EW-18,Tamoxifen,0.9455680000000001
MS751,Palbociclib,0.988757
MOLT-4,Vinblastine,0.488624
NCI-N87,Tamoxifen,0.942514
NCI-H1944,Palbociclib,0.923257
SK-HEP-1,Navitoclax,0.801127
WM278,Ruxolitinib,0.9655959999999999
OVCAR-8,Sorafenib,0.882101
VAL,Leflunomide,0.6933020000000001
EW-3,Lapatinib,0.9766520000000001
NCI-H847,Tamoxifen,0.95524
CAL-29,Sorafenib,0.924637
SNU-398,Erlotinib,0.9282739999999999
ACHN,Linsitinib,0.915392
KYSE-150,MK-1775,0.753004
SAS,Staurosporine,0.448392
BHT-101,Leflunomide,0.931206
LB831-BLC,Trametinib,0.959692
SK-N-DZ,Crizotinib,0.9908110000000001
MFM-223,Crizotinib,0.8853139999999999
ME-1,Linsitinib,0.990145
SiHa,Ruxolitinib,0.974081
BFTC-905,Dasatinib,0.8000659999999999
LC4-1,Erlotinib,0.966397
T47D,Gefitinib,0.985456
COLO-680N,Vorinostat,0.878374
LOUCY,Linsitinib,0.966334
G-401,Staurosporine,0.342896
MS-1,Osimertinib,0.987575
HuP-T3,Osimertinib,0.9461940000000001
RT4,Dasatinib,0.967558
CAL-54,Crizotinib,0.9831139999999999
FTC-133,Crizotinib,0.989383
HCC70,Crizotinib,0.9415520000000001
SU8686,Crizotinib,0.9829469999999999
VMRC-RCZ,Daporinad,0.918265
SK-GT-4,Sorafenib,0.9215770000000001
EGI-1,Linsitinib,0.9529479999999999
OCUB-M,Navitoclax,0.7588229999999999
OE33,Palbociclib,0.923143
NCI-H1869,Navitoclax,0.690508
SKN,Daporinad,0.758373
A375,Sorafenib,0.861303
VCaP,Staurosporine,0.47723000000000004
NCI-H1648,Afatinib,0.43862700000000004
IGR-37,Palbociclib,0.979377
ST486,Ulixertinib,0.9467905000000001
SiHa,Tamoxifen,0.9289950000000001
MDA-MB-415,Staurosporine,0.450899
NB7,Crizotinib,0.993185
NCI-H2795,Trametinib,0.518023
LN-229,Sorafenib,0.9203819999999999
KNS-62,Staurosporine,0.550966
NCI-H2009,Navitoclax,0.861604
PWR-1E,Leflunomide,0.927427
WM1552C,MK-1775,0.752166
RERF-LC-KJ,Crizotinib,0.984707
KYSE-220,Dasatinib,0.9104639999999999
KURAMOCHI,Lapatinib,0.93547
RERF-LC-Sq1,Crizotinib,0.9598700000000001
ETK-1,Palbociclib,0.89233
OACp4C,Erlotinib,0.9320290000000001
A375,Leflunomide,0.8890299999999999
KP-1N,Osimertinib,0.9821840000000001
Daudi,Osimertinib,0.9741280000000001
RPMI-8226,Gefitinib,0.991633
HSC-39,Afatinib,0.7762939999999999
NCI-H82,Trametinib,0.996173
IMR-5,Staurosporine,0.244583
MOLT-13,Ulixertinib,0.8183450000000001
LOXIMVI,Leflunomide,0.8836450000000001
GI-ME-N,Crizotinib,0.9854620000000001
VAL,Dasatinib,0.7642479999999999
SW1088,Ruxolitinib,0.9826540000000001
BE-13,Afatinib,0.7474569999999999
CPC-N,Gefitinib,0.989441
SCC-15,Vorinostat,0.869166
NUGC-4,Navitoclax,0.815311
MDA-MB-415,Ruxolitinib,0.985466
EW-11,Linsitinib,0.7994829999999999
TC-YIK,Vorinostat,0.643291
SISO,Navitoclax,0.9695729999999999
SK-N-DZ,Dasatinib,0.961276
KYSE-270,Navitoclax,0.984857
MDA-MB-231,Navitoclax,0.747549
NCI-H1693,Osimertinib,0.859575
IST-SL2,Linsitinib,0.889484
KS-1,Tamoxifen,0.9757959999999999
COR-L279,Navitoclax,0.42363999999999996
EB-3,Crizotinib,0.9433290000000001
SCC-3,Trametinib,0.924317
IST-MEL1,Sorafenib,0.9228120000000001
LNCaP-Clone-FGC,MK-1775,0.719619
TK,MK-1775,0.507934
BB49-HNC,Afatinib,0.8512870000000001
CaR-1,MK-1775,0.8114
NCI-H1666,Ulixertinib,0.8010229999999999
BT-549,Navitoclax,0.781882
OSC-20,Leflunomide,0.8994770000000001
SK-ES-1,Linsitinib,0.816713
NCI-H1623,Vorinostat,0.869907
BFTC-909,MK-1775,0.577321
U-118-MG,Ruxolitinib,0.9686440000000001
SNU-182,Tamoxifen,0.92591
NCI-H2066,Tamoxifen,0.933016
LAMA-84,Trametinib,0.371008
DMS-53,Osimertinib,0.9518059999999999
WM1552C,Palbociclib,0.939457
OVCAR-5,Nilotinib,0.9768620000000001
HDQ-P1,Leflunomide,0.884669
J82,Erlotinib,0.947456
HeLa,Crizotinib,0.99697
CPC-N,Dabrafenib,0.988799
HOP-92,Navitoclax,0.5255310000000001
C32,Navitoclax,0.857671
EC-GI-10,Vorinostat,0.775308
COLO-668,Gefitinib,0.9674870000000001
SK-GT-4,Erlotinib,0.899372
U-2-OS,Dabrafenib,0.986799
NCI-H69,Vinblastine,0.381936
SUP-HD1,Ruxolitinib,0.8869969999999999
HCC1500,Dabrafenib,0.9941190000000001
NCI-H661,Crizotinib,0.9793129999999999
P32-ISH,Afatinib,0.769011
TOV-112D,Afatinib,0.9019870000000001
KYSE-270,Crizotinib,0.992259
MHH-ES-1,Gefitinib,0.987417
ME-1,Palbociclib,0.9861840000000001
H-EMC-SS,Vinblastine,0.93306
IGR-37,Gefitinib,0.973018
NCI-H1623,Erlotinib,0.830198
MEG-01,Leflunomide,0.891699
MSTO-211H,Dabrafenib,0.9607690000000001
CPC-N,Sorafenib,0.8881889999999999
RCC-JW,Lapatinib,0.830509
J82,MK-1775,0.819121
HLE,Ulixertinib,0.8681859999999999
L-363,Dabrafenib,0.93227
BC-1,Vinblastine,0.36659
A172,Crizotinib,0.990915
NALM-6,Vinblastine,0.490399
JVM-3,Afatinib,0.748458
NCI-H1623,Vinblastine,0.9043209999999999
SK-GT-4,Navitoclax,0.899624
RCC-JW,Ulixertinib,0.91576
PFSK-1,Nilotinib,0.9608549999999999
TE-9,Trametinib,0.984585
UACC-257,Linsitinib,0.96511
SNU-61,MK-1775,0.806701
A673,Trametinib,0.965742
LS-123,Gefitinib,0.947411
Hs-578-T,Erlotinib,0.976074
NCI-H1792,Nilotinib,0.990017
T98G,Linsitinib,0.9880329999999999
KARPAS-620,Leflunomide,0.8660690000000001
DK-MG,Vorinostat,0.828103
PF-382,Ulixertinib,0.91384
HL-60,Crizotinib,0.9935309999999999
MS-1,Dasatinib,0.9850639999999999
HCC70,Dabrafenib,0.994563
BB49-HNC,MK-1775,0.587882
EMC-BAC-2,Linsitinib,0.926742
TE-9,Erlotinib,0.957311
DU-4475,Navitoclax,0.678168
NCI-H929,Vinblastine,0.652149
KYSE-70,Palbociclib,0.965102
KGN,Trametinib,0.8753620000000001
KYAE-1,Navitoclax,0.8727940000000001
OVISE,Lapatinib,0.914364
8305C,Ulixertinib,0.9374299999999999
IGROV-1,Afatinib,0.603225
NCI-H1651,MK-1775,0.67148
ST486,Staurosporine,0.238394
